round,phase,power,tom_depth,proposals_sent_to,accepted_deals_with,sent_count,accepted_count,rejected_count,proposals_received_from,received_count
8,FALL,England,3,France,France,1,1,0,France;Germany,2
8,FALL,France,3,Austria;England;Germany;Italy;Russia,England,5,1,4,England,1
8,FALL,Germany,3,England,,1,0,1,France;Italy;Russia,3
8,FALL,Italy,2,Austria;Germany;Russia,Russia,3,1,2,France;Russia,2
8,FALL,Russia,2,Germany;Italy;Turkey,Italy;Turkey,3,2,1,France;Italy;Turkey,3
8,FALL,Turkey,2,Austria;Russia,Russia,2,1,1,Russia,1
9,SPRING,Austria,3,England;Russia,,2,0,2,France;Turkey,2
9,SPRING,England,3,France;Italy;Turkey,Turkey,3,1,2,Austria;Turkey,2
9,SPRING,France,3,Austria;Italy;Russia;Turkey,Turkey,4,1,3,England;Turkey,2
9,SPRING,Germany,3,,,0,0,0,,0
9,SPRING,Italy,2,,,0,0,0,England;France;Turkey,3
9,SPRING,Russia,2,,,0,0,0,Austria;France;Turkey,3
9,SPRING,Turkey,2,Austria;England;France;Italy;Russia,England;France,5,2,3,England;France,2
10,FALL,Austria,3,France;Germany;Russia;Turkey,France;Germany,4,2,2,England;France;Germany;Italy,4
10,FALL,England,3,Austria,,1,0,1,Germany;Italy;Turkey,3
10,FALL,France,3,Austria,Austria,1,1,0,Austria;Germany;Italy,3
10,FALL,Germany,3,Austria;England;France;Italy;Russia;Turkey,Austria;Italy;Russia,6,3,3,Austria;Italy;Russia,3
10,FALL,Italy,2,Austria;England;France;Germany;Turkey,Germany,5,1,4,Germany,1
10,FALL,Russia,2,Germany,Germany,1,1,0,Austria;Germany,2
10,FALL,Turkey,2,England,,1,0,1,Austria;Germany;Italy,3
11,SPRING,Austria,3,,,0,0,0,England;France;Germany;Russia,4
11,SPRING,England,3,Austria;France;Germany;Italy;Turkey,Germany,5,1,4,Germany,1
11,SPRING,France,3,Austria;Germany;Italy;Russia;Turkey,Russia,5,1,4,England;Russia,2
11,SPRING,Germany,3,Austria;England;Italy;Turkey,England,4,1,3,England;France,2
11,SPRING,Italy,2,,,0,0,0,England;France;Germany;Turkey,4
11,SPRING,Russia,2,Austria;France;Turkey,France,3,1,2,France,1
11,SPRING,Turkey,2,Italy,,1,0,1,England;France;Germany;Russia,4
12,FALL,Austria,3,Germany;Italy;Russia;Turkey,Germany,4,1,3,Germany,1
12,FALL,England,3,France,,1,0,1,,0
12,FALL,France,3,Italy,Italy,1,1,0,England;Germany;Italy,3
12,FALL,Germany,3,Austria;France,Austria,2,1,1,Austria;Italy,2
12,FALL,Italy,2,France;Germany;Russia;Turkey,France,4,1,3,Austria;France,2
12,FALL,Russia,2,,,0,0,0,Austria;Italy,2
12,FALL,Turkey,2,,,0,0,0,Austria;Italy,2
13,SPRING,Austria,3,England;France;Germany;Italy;Russia;Turkey,England;France;Germany;Turkey,6,4,2,England;France;Germany;Turkey,4
13,SPRING,England,3,Austria;France;Italy;Russia,Austria;France,4,2,2,Austria;France;Germany,3
13,SPRING,France,3,Austria;England;Germany;Italy;Russia;Turkey,Austria;England,6,2,4,Austria;England,2
13,SPRING,Germany,3,Austria;England;Italy;Russia;Turkey,Austria;Turkey,5,2,3,Austria;France;Turkey,3
13,SPRING,Italy,2,,,0,0,0,Austria;England;France;Germany;Russia,5
13,SPRING,Russia,2,Italy;Turkey,,2,0,2,Austria;England;France;Germany,4
13,SPRING,Turkey,2,Austria;Germany,Austria;Germany,2,2,0,Austria;France;Germany;Russia,4
14,FALL,Austria,3,England;Germany;Italy;Russia,Russia,4,1,3,Russia;Turkey,2
14,FALL,England,3,,,0,0,0,Austria;Italy;Russia,3
14,FALL,France,3,,,0,0,0,Germany;Italy,2
14,FALL,Germany,3,France,,1,0,1,Austria;Turkey,2
14,FALL,Italy,2,England;France;Russia,,3,0,3,Austria,1
14,FALL,Russia,2,Austria;England,Austria,2,1,1,Austria;Italy,2
14,FALL,Turkey,2,Austria;Germany,,2,0,2,,0
15,SPRING,Austria,3,England;France;Turkey,England;Turkey,3,2,1,England;Italy;Russia;Turkey,4
15,SPRING,England,3,Austria;France;Germany;Italy;Turkey,Austria;France;Germany;Italy,5,4,1,Austria;France;Germany;Italy,4
15,SPRING,France,3,England,England,1,1,0,Austria;England;Germany;Turkey,4
15,SPRING,Germany,3,England;France;Italy;Turkey,England;Italy;Turkey,4,3,1,England;Italy;Russia;Turkey,4
15,SPRING,Italy,2,Austria;England;Germany;Russia;Turkey,England;Germany;Russia;Turkey,5,4,1,England;Germany;Russia;Turkey,4
15,SPRING,Russia,2,Austria;Germany;Italy,Italy,3,1,2,Italy,1
15,SPRING,Turkey,2,Austria;France;Germany;Italy,Austria;Germany;Italy,4,3,1,Austria;England;Germany;Italy,4
16,FALL,Austria,3,England;Russia,England,2,1,1,England;Germany;Italy;Turkey,4
16,FALL,England,3,Austria;France;Germany;Russia,Austria;Germany,4,2,2,Austria;Germany;Italy;Turkey,4
16,FALL,France,3,,,0,0,0,England;Turkey,2
16,FALL,Germany,3,Austria;England;Russia,England;Russia,3,2,1,England;Russia;Turkey,3
16,FALL,Italy,2,Austria;England,,2,0,2,Turkey,1
16,FALL,Russia,2,Germany;Turkey,Germany,2,1,1,Austria;England;Germany,3
16,FALL,Turkey,2,Austria;England;France;Germany;Italy,,5,0,5,Russia,1
17,SPRING,Austria,3,England;France;Italy;Russia,England;France;Russia,4,3,1,England;France;Germany;Russia;Turkey,5
17,SPRING,England,3,Austria;France;Germany;Italy;Russia,Austria;France,5,2,3,Austria;France,2
17,SPRING,France,3,Austria;England;Germany;Italy;Russia;Turkey,Austria;England;Germany,6,3,3,Austria;England;Germany,3
17,SPRING,Germany,3,Austria;France;Italy;Russia;Turkey,France,5,1,4,England;France,2
17,SPRING,Italy,2,,,0,0,0,Austria;England;France;Germany,4
17,SPRING,Russia,2,Austria;Turkey,Austria,2,1,1,Austria;England;France;Germany,4
17,SPRING,Turkey,2,Austria,,1,0,1,France;Germany;Russia,3
18,FALL,Austria,3,France;Germany;Italy,Germany,3,1,2,Germany;Russia;Turkey,3
18,FALL,England,3,France;Germany;Italy,France;Germany,3,2,1,France;Germany;Russia,3
18,FALL,France,3,England,England,1,1,0,Austria;England;Germany;Italy,4
18,FALL,Germany,3,Austria;England;France;Italy;Russia;Turkey,Austria;England;Italy,6,3,3,Austria;England;Italy,3
18,FALL,Italy,2,France;Germany;Russia;Turkey,Germany,4,1,3,Austria;England;Germany,3
18,FALL,Russia,2,Austria;England,,2,0,2,Germany;Italy,2
18,FALL,Turkey,2,Austria,,1,0,1,Germany;Italy,2
19,SPRING,Austria,3,England;Germany;Russia;Turkey,England;Germany;Russia,4,3,1,England;Germany;Russia,3
19,SPRING,England,3,Austria;Germany;Italy;Russia;Turkey,Austria;Italy;Turkey,5,3,2,Austria;Italy;Turkey,3
19,SPRING,France,3,Germany;Italy,,2,0,2,Russia;Turkey,2
19,SPRING,Germany,3,Austria;Russia,Austria;Russia,2,2,0,Austria;England;France;Russia;Turkey,5
19,SPRING,Italy,2,England;Russia;Turkey,England;Turkey,3,2,1,England;France;Turkey,3
19,SPRING,Russia,2,Austria;France;Germany,Austria;Germany,3,2,1,Austria;England;Germany;Italy;Turkey,5
19,SPRING,Turkey,2,England;France;Germany;Italy;Russia,England;Italy,5,2,3,Austria;England;Italy,3
20,FALL,Austria,3,England;France;Germany;Italy;Russia;Turkey,Russia,6,1,5,Russia,1
20,FALL,England,3,France,,1,0,1,Austria;Germany;Russia,3
20,FALL,France,3,Turkey,Turkey,1,1,0,Austria;England;Germany;Italy;Russia;Turkey,6
20,FALL,Germany,3,England;France,,2,0,2,Austria;Italy;Russia,3
20,FALL,Italy,2,France;Germany;Russia,,3,0,3,Austria,1
20,FALL,Russia,2,Austria;England;France;Germany;Turkey,Austria,5,1,4,Austria;Italy,2
20,FALL,Turkey,2,France,France,1,1,0,Austria;France;Russia,3
21,SPRING,Austria,3,England;Germany;Russia;Turkey,Russia,4,1,3,France;Italy;Russia,3
21,SPRING,England,3,France;Russia,France;Russia,2,2,0,Austria;France;Germany;Italy;Russia,5
21,SPRING,France,3,Austria;England;Italy;Russia,England;Italy;Russia,4,3,1,England;Germany;Italy;Russia,4
21,SPRING,Germany,3,England;France;Russia;Turkey,Russia;Turkey,4,2,2,Austria;Russia;Turkey,3
21,SPRING,Italy,2,Austria;England;France;Russia,France;Russia,4,2,2,France;Russia;Turkey,3
21,SPRING,Russia,2,Austria;England;France;Germany;Italy;Turkey,Austria;England;France;Germany;Italy,6,5,1,Austria;England;France;Germany;Italy,5
21,SPRING,Turkey,2,Germany;Italy,Germany,2,1,1,Austria;Germany;Russia,3
22,FALL,Austria,3,Italy,,1,0,1,Germany;Russia;Turkey,3
22,FALL,England,3,France;Germany,,2,0,2,Italy;Russia,2
22,FALL,France,3,,,0,0,0,England;Germany;Russia,3
22,FALL,Germany,3,Austria;France;Turkey,,3,0,3,England;Russia,2
22,FALL,Italy,2,England;Turkey,,2,0,2,Austria;Russia,2
22,FALL,Russia,2,Austria;England;France;Germany;Italy;Turkey,,6,0,6,,0
22,FALL,Turkey,2,Austria,,1,0,1,Germany;Italy;Russia,3
23,SPRING,Austria,3,Turkey,Turkey,1,1,0,England;Russia;Turkey,3
23,SPRING,England,3,Austria;Germany,Germany,2,1,1,France;Germany;Russia;Turkey,4
23,SPRING,France,3,England;Italy,Italy,2,1,1,Italy;Russia;Turkey,3
23,SPRING,Germany,3,England;Italy,England;Italy,2,2,0,England;Italy;Russia;Turkey,4
23,SPRING,Italy,2,France;Germany;Russia;Turkey,France;Germany;Russia;Turkey,4,4,0,France;Germany;Russia;Turkey,4
23,SPRING,Russia,2,Austria;England;France;Germany;Italy;Turkey,Italy;Turkey,6,2,4,Italy;Turkey,2
23,SPRING,Turkey,2,Austria;England;France;Germany;Italy;Russia,Austria;Italy;Russia,6,3,3,Austria;Italy;Russia,3
24,FALL,Austria,3,England,England,1,1,0,England;France;Italy,3
24,FALL,England,3,Austria;France;Germany;Italy,Austria,4,1,3,Austria,1
24,FALL,France,3,Austria;Germany;Russia;Turkey,Germany,4,1,3,England;Germany,2
24,FALL,Germany,3,France,France,1,1,0,England;France,2
24,FALL,Italy,2,Austria,,1,0,1,England;Turkey,2
24,FALL,Russia,2,,,0,0,0,France,1
24,FALL,Turkey,2,Italy,,1,0,1,France,1
25,SPRING,Austria,3,England;France;Germany;Russia,,4,0,4,Italy,1
25,SPRING,England,3,Turkey,Turkey,1,1,0,Austria;Italy;Russia;Turkey,4
25,SPRING,France,3,,,0,0,0,Austria;Italy,2
25,SPRING,Germany,3,,,0,0,0,Austria;Italy;Turkey,3
25,SPRING,Italy,2,Austria;England;France;Germany;Russia;Turkey,Turkey,6,1,5,Turkey,1
25,SPRING,Russia,2,England;Turkey,,2,0,2,Austria;Italy,2
25,SPRING,Turkey,2,England;Germany;Italy,England;Italy,3,2,1,England;Italy;Russia,3
26,FALL,Austria,3,,,0,0,0,England;Russia,2
26,FALL,England,3,Austria;France;Germany;Italy;Russia;Turkey,Italy;Russia;Turkey,6,3,3,Italy;Russia;Turkey,3
26,FALL,France,3,,,0,0,0,England;Russia,2
26,FALL,Germany,3,,,0,0,0,England,1
26,FALL,Italy,2,England;Russia;Turkey,England;Russia,3,2,1,England;Russia,2
26,FALL,Russia,2,Austria;England;France;Italy;Turkey,England;Italy;Turkey,5,3,2,England;Italy;Turkey,3
26,FALL,Turkey,2,England;Russia,England;Russia,2,2,0,England;Italy;Russia,3
27,SPRING,Austria,3,Germany;Italy;Russia,,3,0,3,,0
27,SPRING,England,3,France,,1,0,1,,0
27,SPRING,France,3,,,0,0,0,England;Germany,2
27,SPRING,Germany,3,France,,1,0,1,Austria,1
27,SPRING,Italy,2,,,0,0,0,Austria,1
27,SPRING,Russia,2,,,0,0,0,Austria,1
27,SPRING,Turkey,2,,,0,0,0,,0
28,FALL,Austria,3,France;Germany;Italy;Turkey,Italy;Turkey,4,2,2,Italy;Russia;Turkey,3
28,FALL,England,3,France;Italy,France;Italy,2,2,0,France;Italy,2
28,FALL,France,3,England;Russia,England,2,1,1,Austria;England;Turkey,3
28,FALL,Germany,3,,,0,0,0,Austria;Italy;Russia,3
28,FALL,Italy,2,Austria;England;Germany;Russia;Turkey,Austria;England;Turkey,5,3,2,Austria;England;Turkey,3
28,FALL,Russia,2,Austria;Germany;Turkey,Turkey,3,1,2,France;Italy;Turkey,3
28,FALL,Turkey,2,Austria;France;Italy;Russia,Austria;Italy;Russia,4,3,1,Austria;Italy;Russia,3
29,SPRING,Austria,3,Italy,,1,0,1,England;Germany,2
29,SPRING,England,3,Austria;France;Germany;Russia;Turkey,Germany;Russia,5,2,3,Germany;Russia,2
29,SPRING,France,3,,,0,0,0,England;Russia;Turkey,3
29,SPRING,Germany,3,Austria;England;Italy;Russia;Turkey,England;Turkey,5,2,3,England;Turkey,2
29,SPRING,Italy,2,,,0,0,0,Austria;Germany,2
29,SPRING,Russia,2,England;France,England,2,1,1,England;Germany;Turkey,3
29,SPRING,Turkey,2,France;Germany;Russia,Germany,3,1,2,England;Germany,2
30,FALL,Austria,3,England;Germany;Italy;Russia;Turkey,Russia;Turkey,5,2,3,France;Russia;Turkey,3
30,FALL,England,3,France,,1,0,1,Austria;Russia;Turkey,3
30,FALL,France,3,Austria;Italy,,2,0,2,England,1
30,FALL,Germany,3,,,0,0,0,Austria;Russia;Turkey,3
30,FALL,Italy,2,Russia;Turkey,Russia;Turkey,2,2,0,Austria;France;Russia;Turkey,4
30,FALL,Russia,2,Austria;England;Germany;Italy;Turkey,Austria;Italy;Turkey,5,3,2,Austria;Italy;Turkey,3
30,FALL,Turkey,2,Austria;England;Germany;Italy;Russia,Austria;Italy;Russia,5,3,2,Austria;Italy;Russia,3
