round,phase,power,tom_depth,proposals_sent_to,accepted_deals_with,sent_count,accepted_count,rejected_count,proposals_received_from,received_count
13,SPRING,Russia,1,Austria;France;Germany;Italy,Austria;France;Italy,4,3,1,Austria;France;Italy,3
13,SPRING,Turkey,1,France,France,1,1,0,Austria;France,2
14,FALL,Austria,2,Turkey,,1,0,1,France;Italy;Russia,3
14,FALL,England,2,Italy,Italy,1,1,0,Italy;Turkey,2
14,FALL,France,2,Austria;Germany;Russia;Turkey,Turkey,4,1,3,Italy;Turkey,2
14,FALL,Germany,2,,,0,0,0,France;Turkey,2
14,FALL,Italy,1,Austria;England;France;Turkey,England,4,1,3,England,1
14,FALL,Russia,1,Austria,,1,0,1,France;Turkey,2
14,FALL,Turkey,1,England;France;Germany;Russia,France,4,1,3,Austria;France;Italy,3
15,SPRING,Austria,2,England;France;Germany;Italy;Russia;Turkey,France,6,1,5,France,1
15,SPRING,England,2,France,,1,0,1,Austria,1
15,SPRING,France,2,Austria;Italy;Turkey,Austria;Italy,3,2,1,Austria;England;Germany;Italy,4
15,SPRING,Germany,2,France;Italy;Russia,,3,0,3,Austria,1
15,SPRING,Italy,1,France;Russia;Turkey,France,3,1,2,Austria;France;Germany,3
15,SPRING,Russia,1,,,0,0,0,Austria;Germany;Italy,3
15,SPRING,Turkey,1,,,0,0,0,Austria;France;Italy,3
16,FALL,Austria,2,England;France;Italy;Turkey,England;Italy,4,2,2,England;Germany;Italy,3
16,FALL,England,2,Austria;Italy,Austria;Italy,2,2,0,Austria;Germany;Italy,3
16,FALL,France,2,Germany;Russia;Turkey,,3,0,3,Austria;Italy,2
16,FALL,Germany,2,Austria;England;Italy;Turkey,,4,0,4,France,1
16,FALL,Italy,1,Austria;England;France;Russia;Turkey,Austria;England,5,2,3,Austria;England;Germany,3
16,FALL,Russia,1,Turkey,,1,0,1,France;Italy,2
16,FALL,Turkey,1,,,0,0,0,Austria;France;Germany;Italy;Russia,5
17,SPRING,Austria,2,,,0,0,0,England;Germany;Italy;Turkey,4
17,SPRING,England,2,Austria;France;Italy,Italy,3,1,2,Italy,1
17,SPRING,France,2,,,0,0,0,England;Germany;Italy,3
17,SPRING,Germany,2,Austria;France;Italy;Russia;Turkey,Italy;Russia,5,2,3,Italy;Russia,2
17,SPRING,Italy,1,Austria;England;France;Germany;Turkey,England;Germany,5,2,3,England;Germany,2
17,SPRING,Russia,1,Germany;Turkey,Germany;Turkey,2,2,0,Germany;Turkey,2
17,SPRING,Turkey,1,Austria;Russia,Russia,2,1,1,Germany;Italy;Russia,3
18,FALL,Austria,2,,,0,0,0,England;Italy;Turkey,3
18,FALL,England,2,Austria;Italy,,2,0,2,Turkey,1
18,FALL,France,2,Turkey,Turkey,1,1,0,Germany;Turkey,2
18,FALL,Germany,2,France,,1,0,1,Turkey,1
18,FALL,Italy,1,Austria,,1,0,1,England;Turkey,2
18,FALL,Russia,1,Turkey,Turkey,1,1,0,Turkey,1
18,FALL,Turkey,1,Austria;England;France;Germany;Italy;Russia,France;Russia,6,2,4,France;Russia,2
19,SPRING,Austria,2,,,0,0,0,France;Italy,2
19,SPRING,England,2,France;Italy,Italy,2,1,1,Germany;Italy;Russia;Turkey,4
19,SPRING,France,2,Austria;Italy;Russia,,3,0,3,England;Germany,2
19,SPRING,Germany,2,England;France,,2,0,2,,0
19,SPRING,Italy,1,Austria;England;Russia,England,3,1,2,England;France,2
19,SPRING,Russia,1,England,,1,0,1,France;Italy,2
19,SPRING,Turkey,1,England,,1,0,1,,0
20,FALL,Austria,2,England;France;Germany;Italy;Russia;Turkey,England;France;Germany;Italy;Russia,6,5,1,England;France;Germany;Italy;Russia,5
20,FALL,England,2,Austria;Italy,Austria;Italy,2,2,0,Austria;France;Germany;Italy;Russia,5
20,FALL,France,2,Austria;England;Germany;Italy;Russia;Turkey,Austria;Germany;Russia;Turkey,6,4,2,Austria;Germany;Russia;Turkey,4
20,FALL,Germany,2,Austria;England;France;Russia;Turkey,Austria;France,5,2,3,Austria;France;Italy,3
20,FALL,Italy,1,Austria;England;Germany;Turkey,Austria;England;Turkey,4,3,1,Austria;England;France;Russia;Turkey,5
20,FALL,Russia,1,Austria;England;France;Italy;Turkey,Austria;France,5,2,3,Austria;France;Germany,3
20,FALL,Turkey,1,France;Italy,France;Italy,2,2,0,Austria;France;Germany;Italy;Russia,5
21,SPRING,Austria,2,Italy,Italy,1,1,0,France;Germany;Italy;Turkey,4
21,SPRING,England,2,,,0,0,0,,0
21,SPRING,France,2,Austria;Italy;Russia;Turkey,,4,0,4,Germany,1
21,SPRING,Germany,2,Austria;France,,2,0,2,Turkey,1
21,SPRING,Italy,1,Austria,Austria,1,1,0,Austria;France;Turkey,3
21,SPRING,Russia,1,,,0,0,0,France,1
21,SPRING,Turkey,1,Austria;Germany;Italy,,3,0,3,France,1
22,FALL,Austria,2,Turkey,,1,0,1,England;France;Italy;Russia,4
22,FALL,England,2,Austria;France;Germany;Italy,,4,0,4,,0
22,FALL,France,2,Austria;Germany;Italy;Turkey,Turkey,4,1,3,England;Russia;Turkey,3
22,FALL,Germany,2,Russia,,1,0,1,England;France;Turkey,3
22,FALL,Italy,1,Austria,,1,0,1,England;France;Turkey,3
22,FALL,Russia,1,Austria;France;Turkey,Turkey,3,1,2,Germany;Turkey,2
22,FALL,Turkey,1,France;Germany;Italy;Russia,France;Russia,4,2,2,Austria;France;Russia,3
23,SPRING,Austria,2,England;Italy;Russia;Turkey,England;Italy;Russia;Turkey,4,4,0,England;Italy;Russia;Turkey,4
23,SPRING,England,2,Austria;France;Germany;Italy,Austria,4,1,3,Austria;Turkey,2
23,SPRING,France,2,,,0,0,0,England;Turkey,2
23,SPRING,Germany,2,Turkey,Turkey,1,1,0,England;Turkey,2
23,SPRING,Italy,1,Austria,Austria,1,1,0,Austria;England;Turkey,3
23,SPRING,Russia,1,Austria,Austria,1,1,0,Austria;Turkey,2
23,SPRING,Turkey,1,Austria;England;France;Germany;Italy;Russia,Austria;Germany,6,2,4,Austria;Germany,2
24,FALL,Austria,2,England;Germany;Russia;Turkey,,4,0,4,,0
24,FALL,England,2,,,0,0,0,Austria;Turkey,2
24,FALL,France,2,Italy;Russia;Turkey,Italy;Turkey,3,2,1,Italy;Turkey,2
24,FALL,Germany,2,Russia,,1,0,1,Austria;Turkey,2
24,FALL,Italy,1,France;Russia;Turkey,France,3,1,2,France,1
24,FALL,Russia,1,,,0,0,0,Austria;France;Germany;Italy,4
24,FALL,Turkey,1,England;France;Germany,France,3,1,2,Austria;France;Italy,3
25,SPRING,Austria,2,,,0,0,0,France;Russia;Turkey,3
25,SPRING,England,2,Russia;Turkey,Russia;Turkey,2,2,0,France;Italy;Russia;Turkey,4
25,SPRING,France,2,Austria;England;Germany;Italy;Russia;Turkey,Germany;Russia;Turkey,6,3,3,Germany;Russia;Turkey,3
25,SPRING,Germany,2,France;Russia;Turkey,France;Russia,3,2,1,France;Italy;Russia,3
25,SPRING,Italy,1,England;Germany;Turkey,Turkey,3,1,2,France;Russia;Turkey,3
25,SPRING,Russia,1,Austria;England;France;Germany;Italy;Turkey,England;France;Germany;Turkey,6,4,2,England;France;Germany;Turkey,4
25,SPRING,Turkey,1,Austria;England;France;Italy;Russia,England;France;Italy;Russia,5,4,1,England;France;Germany;Italy;Russia,5
26,FALL,Austria,2,France;Germany;Italy;Turkey,France,4,1,3,France;Russia,2
26,FALL,England,2,France;Germany;Italy;Russia;Turkey,Germany;Russia;Turkey,5,3,2,Germany;Russia;Turkey,3
26,FALL,France,2,Austria;Germany;Russia;Turkey,Austria;Russia,4,2,2,Austria;England;Russia,3
26,FALL,Germany,2,England;Russia;Turkey,England;Russia;Turkey,3,3,0,Austria;England;France;Russia;Turkey,5
26,FALL,Italy,1,,,0,0,0,Austria;England;Russia,3
26,FALL,Russia,1,Austria;England;France;Germany;Italy,England;France;Germany,5,3,2,England;France;Germany,3
26,FALL,Turkey,1,England;Germany,England;Germany,2,2,0,Austria;England;France;Germany,4
27,SPRING,Austria,2,,,0,0,0,England;France;Germany;Turkey,4
27,SPRING,England,2,Austria;Germany;Turkey,Turkey,3,1,2,Turkey,1
27,SPRING,France,2,Austria;Germany;Italy;Russia;Turkey,,5,0,5,,0
27,SPRING,Germany,2,Austria;Italy,,2,0,2,England;France,2
27,SPRING,Italy,1,,,0,0,0,France;Germany,2
27,SPRING,Russia,1,,,0,0,0,France,1
27,SPRING,Turkey,1,Austria;England,England,2,1,1,England;France,2
28,FALL,Austria,2,England;France;Germany;Italy;Russia;Turkey,England;Russia,6,2,4,England;Russia,2
28,FALL,England,2,Austria;Germany;Russia;Turkey,Austria,4,1,3,Austria,1
28,FALL,France,2,Turkey,,1,0,1,Austria;Italy,2
28,FALL,Germany,2,,,0,0,0,Austria;England;Italy;Turkey,4
28,FALL,Italy,1,France;Germany;Russia,Russia,3,1,2,Austria;Russia;Turkey,3
28,FALL,Russia,1,Austria;Italy,Austria;Italy,2,2,0,Austria;England;Italy;Turkey,4
28,FALL,Turkey,1,Germany;Italy;Russia,,3,0,3,Austria;England;France,3
29,SPRING,Austria,2,Turkey,Turkey,1,1,0,England;Turkey,2
29,SPRING,England,2,Austria;France;Germany;Italy;Russia;Turkey,,6,0,6,,0
29,SPRING,France,2,,,0,0,0,England;Germany,2
29,SPRING,Germany,2,France;Italy,,2,0,2,England;Turkey,2
29,SPRING,Italy,1,,,0,0,0,England;Germany,2
29,SPRING,Russia,1,,,0,0,0,England,1
29,SPRING,Turkey,1,Austria;Germany,Austria,2,1,1,Austria;England,2
30,FALL,Austria,2,France;Turkey,France,2,1,1,England;France;Germany;Italy,4
30,FALL,England,2,Austria;Russia;Turkey,,3,0,3,Germany;Italy,2
30,FALL,France,2,Austria;Russia,Austria;Russia,2,2,0,Austria;Italy;Russia,3
30,FALL,Germany,2,Austria;England;Italy,,3,0,3,Russia,1
30,FALL,Italy,1,Austria;England;France,,3,0,3,Germany;Russia,2
30,FALL,Russia,1,France;Germany;Italy,France,3,1,2,England;France,2
30,FALL,Turkey,1,,,0,0,0,Austria;England,2
